trap_id,type,successful,collected_at,reporting_area,total_aegypti_caught,screening_total_aeg,screening_wmel_aeg,latitude,longitude
ASP-3U23MKVR,Aspirator,FALSE,2020-11-26 10:48:11,Comuna 1,,,,3.458972861,-76.55118477
ASP-3WQ6DML5,Aspirator,TRUE,2020-11-26 10:48:55,Comuna 1,2,2,2,3.4588066,-76.5575131
ASP-33XRR0BC,Aspirator,FALSE,2020-11-26 10:49:38,Comuna 1,,,,3.457053924,-76.56150012
ASP-QUEZ5LU5,Aspirator,TRUE,2020-11-26 10:50:21,Comuna 1,7,7,5,3.4540688,-76.5629487
ASP-3YE2DS4H,Aspirator,TRUE,2020-11-26 10:50:53,Comuna 1,0,,,3.452289392,-76.57064186
ASP-G5F0MJFE,Aspirator,FALSE,2020-11-26 10:51:16,Comuna 1,,,,3.45662712,-76.5762574
ASP-IPY6QQPV,Aspirator,FALSE,2020-11-26 10:51:46,Comuna 1,,,,3.456213448,-76.58127572
ASP-5SZE4UA4,Aspirator,FALSE,2020-11-26 10:52:16,Comuna 1,,,,3.459118444,-76.58426249
ASP-17HGK118,Aspirator,FALSE,2020-11-26 10:52:43,Comuna 1,,,,3.461689027,-76.58699175
ASP-LD6T8EVL,Aspirator,FALSE,2020-11-26 10:53:07,Comuna 1,,,,3.465465929,-76.59040677
ASP-IREL246U,Aspirator,TRUE,2020-11-26 10:53:36,Comuna 1,17,17,6,3.4577464,-76.5831649
ASP-NY6R1TX5,Aspirator,FALSE,2020-11-26 10:54:04,Comuna 1,,,,3.454631929,-76.57821436
ASP-O4K94YY6,Aspirator,TRUE,2020-12-02 10:36:22,Comuna 1,2,2,1,3.4552465,-76.5785024
ASP-IREL246U,Aspirator,TRUE,2020-12-02 10:58:25,Comuna 1,15,15,4,3.4577464,-76.5831649
ASP-0WQHS2L5,Aspirator,TRUE,2020-12-02 11:24:03,Comuna 1,6,5,2,3.4623021,-76.5879769
ASP-9HWWXDMC,Aspirator,TRUE,2020-12-02 11:49:00,Comuna 1,2,2,0,3.4541912,-76.5745823
ASP-7W5LYDO3,Aspirator,TRUE,2020-12-02 12:14:41,Comuna 1,0,,,3.4517846,-76.567373
ASP-HP9RKBAN,Aspirator,TRUE,2020-12-02 12:43:40,Comuna 1,0,,,3.4506382,-76.560413
ASP-QUEZ5LU5,Aspirator,TRUE,2020-12-02 13:24:50,Comuna 1,6,6,5,3.4540688,-76.5629487
ASP-FNIILA5P,Aspirator,TRUE,2020-12-02 13:49:57,Comuna 1,2,2,2,3.4525737,-76.564817
ASP-3WQ6DML5,Aspirator,TRUE,2020-12-02 14:06:38,Comuna 1,6,6,5,3.4588066,-76.5575131
ASP-2WRP24W3,Aspirator,TRUE,2020-12-02 14:25:24,Comuna 1,23,23,2,3.459982645,-76.56064008
ASP-AUTQH84S,Aspirator,TRUE,2020-12-02 14:49:35,Comuna 1,2,2,1,3.4571232,-76.5492282
ASP-ML6CS9D1,Aspirator,FALSE,2020-12-02 15:10:24,Comuna 1,,,,3.4548448,-76.567983
ASP-O4K94YY6,Aspirator,TRUE,2020-12-11 9:34:01,Comuna 1,2,2,0,3.4552465,-76.5785024
ASP-9HWWXDMC,Aspirator,TRUE,2020-12-11 9:42:23,Comuna 1,1,1,0,3.4541912,-76.5745823
ASP-0WQHS2L5,Aspirator,TRUE,2020-12-11 11:35:22,Comuna 1,5,5,4,3.4623021,-76.5879769
ASP-IREL246U,Aspirator,TRUE,2020-12-11 11:39:44,Comuna 1,19,19,10,3.4577464,-76.5831649
ASP-QUEZ5LU5,Aspirator,TRUE,2020-12-11 11:42:47,Comuna 1,5,5,4,3.4540688,-76.5629487
ASP-5YRX10OA,Aspirator,TRUE,2020-12-11 12:51:35,Comuna 1,3,3,2,3.4544888,-76.5533869
ASP-H65L3Q1M,Aspirator,TRUE,2020-12-11 13:10:52,Comuna 1,4,4,0,3.4522945,-76.5612814
ASP-LPH9SK1B,Aspirator,TRUE,2020-12-11 13:31:00,Comuna 1,3,3,0,3.4518034,-76.5661569
ASP-HZSEDUEN,Aspirator,TRUE,2020-12-11 13:54:44,Comuna 1,5,5,0,3.4551496,-76.5682684
ASP-2WRP24W3,Aspirator,TRUE,2020-12-11 14:22:08,Comuna 1,8,8,0,3.459982645,-76.56064008
ASP-FNIILA5P,Aspirator,TRUE,2020-12-11 14:40:15,Comuna 1,2,2,2,3.4525737,-76.564817
ASP-3WQ6DML5,Aspirator,TRUE,2020-12-11 14:42:14,Comuna 1,2,2,0,3.4588066,-76.5575131
ASP-AUTQH84S,Aspirator,TRUE,2020-12-11 14:46:07,Comuna 1,11,11,4,3.4571232,-76.5492282
ASP-0WQHS2L5,Aspirator,TRUE,2020-12-14 13:23:36,Comuna 1,3,3,2,3.4623021,-76.5879769
ASP-3WQ6DML5,Aspirator,TRUE,2020-12-14 13:24:10,Comuna 1,2,2,1,3.4588066,-76.5575131
L1,Aspirator,FALSE,2020-12-14 13:34:48,Comuna 1,,,,3.453626741,-76.55691861
L2,Aspirator,FALSE,2020-12-14 13:35:07,Comuna 1,,,,3.45312126,-76.56258344
L3,Aspirator,FALSE,2020-12-14 13:35:33,Comuna 1,,,,3.455670083,-76.56758307
L4,Aspirator,FALSE,2020-12-14 13:36:12,Comuna 1,,,,3.456291224,-76.57696008
ASP-IREL246U,Aspirator,TRUE,2020-12-14 13:39:17,Comuna 1,5,5,1,3.4577464,-76.5831649
ASP-9HWWXDMC,Aspirator,TRUE,2020-12-14 14:02:04,Comuna 1,1,1,1,3.4541912,-76.5745823
ASP-2WRP24W3,Aspirator,TRUE,2020-12-14 14:08:55,Comuna 1,16,16,1,3.459982645,-76.56064008
ASP-LPH9SK1B,Aspirator,TRUE,2020-12-14 14:13:25,Comuna 1,5,5,1,3.4518034,-76.5661569
ASP-H65L3Q1M,Aspirator,TRUE,2020-12-14 14:26:34,Comuna 1,2,2,0,3.4522945,-76.5612814
ASP-HZSEDUEN,Aspirator,TRUE,2020-12-14 14:27:35,Comuna 1,3,3,0,3.4551496,-76.5682684
ASP-AUTQH84S,Aspirator,TRUE,2020-12-14 14:52:54,Comuna 1,1,1,1,3.4571232,-76.5492282
ASP-AUTQH84S,Aspirator,TRUE,2020-12-23 13:19:41,Comuna 1,1,1,0,3.4571232,-76.5492282
ASP-FNIILA5P,Aspirator,TRUE,2020-12-23 14:00:18,Comuna 1,4,4,2,3.4525737,-76.564817
ASP-0WQHS2L5,Aspirator,TRUE,2020-12-23 14:02:44,Comuna 1,10,10,7,3.4623021,-76.5879769
ASP-IREL246U,Aspirator,TRUE,2020-12-23 14:05:58,Comuna 1,12,12,5,3.4577464,-76.5831649
ASP-O4K94YY6,Aspirator,TRUE,2020-12-23 14:07:36,Comuna 1,1,1,1,3.4552465,-76.5785024
ASP-3WQ6DML5,Aspirator,TRUE,2020-12-23 14:15:03,Comuna 1,4,4,1,3.4588066,-76.5575131
ASP-9HWWXDMC,Aspirator,TRUE,2020-12-23 14:17:16,Comuna 1,2,2,2,3.4541912,-76.5745823
ASP-LPH9SK1B,Aspirator,TRUE,2020-12-23 14:26:17,Comuna 1,24,24,9,3.4518034,-76.5661569
ASP-2WRP24W3,Aspirator,TRUE,2020-12-23 14:28:59,Comuna 1,16,16,13,3.459982645,-76.56064008
ASP-HZSEDUEN,Aspirator,TRUE,2020-12-23 14:39:43,Comuna 1,2,2,1,3.4551496,-76.5682684
ASP-H65L3Q1M,Aspirator,TRUE,2020-12-23 14:43:04,Comuna 1,10,10,5,3.4522945,-76.5612814
ASP-QUEZ5LU5,Aspirator,TRUE,2020-12-23 14:57:10,Comuna 1,2,2,1,3.4540688,-76.5629487
ASP-9HWWXDMC,Aspirator,TRUE,2020-12-29 9:10:23,Comuna 1,1,1,1,3.4541912,-76.5745823
ASP-O4K94YY6,Aspirator,TRUE,2020-12-29 9:15:26,Comuna 1,1,1,1,3.4552465,-76.5785024
ASP-QUEZ5LU5,Aspirator,TRUE,2020-12-29 9:20:25,Comuna 1,3,3,3,3.4540688,-76.5629487
ASP-IREL246U,Aspirator,TRUE,2020-12-29 9:46:35,Comuna 1,9,9,0,3.4577464,-76.5831649
ASP-0WQHS2L5,Aspirator,TRUE,2020-12-29 10:24:55,Comuna 1,3,3,0,3.4623021,-76.5879769
ASP-LPH9SK1B,Aspirator,TRUE,2020-12-29 11:09:30,Comuna 1,4,4,2,3.4518034,-76.5661569
ASP-H65L3Q1M,Aspirator,TRUE,2020-12-29 11:24:42,Comuna 1,7,7,2,3.4522945,-76.5612814
ASP-FNIILA5P,Aspirator,TRUE,2020-12-29 11:44:07,Comuna 1,2,2,0,3.4525737,-76.564817
ASP-3WQ6DML5,Aspirator,TRUE,2020-12-29 12:00:44,Comuna 1,3,3,3,3.4588066,-76.5575131
ASP-2WRP24W3,Aspirator,TRUE,2020-12-29 12:16:47,Comuna 1,14,14,5,3.459982645,-76.56064008
ASP-HZSEDUEN,Aspirator,TRUE,2020-12-29 13:18:46,Comuna 1,6,6,1,3.4551496,-76.5682684
ASP-AUTQH84S,Aspirator,TRUE,2020-12-29 13:23:06,Comuna 1,5,5,1,3.4571232,-76.5492282
ASP-QUEZ5LU5,Aspirator,TRUE,2021-01-06 8:59:39,Comuna 1,6,6,5,3.4540688,-76.5629487
ASP-FNIILA5P,Aspirator,TRUE,2021-01-06 9:03:15,Comuna 1,0,,,3.4525737,-76.564817
ASP-9HWWXDMC,Aspirator,TRUE,2021-01-06 9:21:03,Comuna 1,1,1,1,3.4541912,-76.5745823
ASP-O4K94YY6,Aspirator,TRUE,2021-01-06 10:12:45,Comuna 1,1,1,0,3.4552465,-76.5785024
ASP-IREL246U,Aspirator,TRUE,2021-01-06 10:44:26,Comuna 1,7,7,3,3.4577464,-76.5831649
ASP-0WQHS2L5,Aspirator,TRUE,2021-01-06 11:07:05,Comuna 1,1,1,1,3.4623021,-76.5879769
ASP-LPH9SK1B,Aspirator,TRUE,2021-01-06 11:25:48,Comuna 1,3,3,1,3.4518034,-76.5661569
ASP-H65L3Q1M,Aspirator,TRUE,2021-01-06 11:46:25,Comuna 1,6,6,0,3.4522945,-76.5612814
ASP-3WQ6DML5,Aspirator,TRUE,2021-01-06 11:48:06,Comuna 1,4,4,3,3.4588066,-76.5575131
ASP-AUTQH84S,Aspirator,TRUE,2021-01-06 11:56:19,Comuna 1,2,2,2,3.4571232,-76.5492282
ASP-2WRP24W3,Aspirator,TRUE,2021-01-06 12:16:50,Comuna 1,15,15,8,3.459982645,-76.56064008
ASP-HZSEDUEN,Aspirator,TRUE,2021-01-06 12:25:34,Comuna 1,7,7,5,3.4551496,-76.5682684
ASP-0WQHS2L5,Aspirator,TRUE,2021-01-18 14:01:47,Comuna 1,1,1,0,3.4623021,-76.5879769
ASP-IREL246U,Aspirator,TRUE,2021-01-18 14:03:41,Comuna 1,2,2,2,3.4577464,-76.5831649
ASP-O4K94YY6,Aspirator,TRUE,2021-01-18 14:08:01,Comuna 1,2,2,0,3.4552465,-76.5785024
ASP-9HWWXDMC,Aspirator,TRUE,2021-01-18 14:10:55,Comuna 1,0,,,3.4541912,-76.5745823
ASP-LPH9SK1B,Aspirator,TRUE,2021-01-18 14:12:58,Comuna 1,5,5,3,3.4518034,-76.5661569
ASP-H65L3Q1M,Aspirator,TRUE,2021-01-18 14:15:25,Comuna 1,8,8,1,3.4522945,-76.5612814
ASP-FNIILA5P,Aspirator,TRUE,2021-01-18 14:22:12,Comuna 1,6,5,0,3.4525737,-76.564817
ASP-AUTQH84S,Aspirator,TRUE,2021-01-18 14:31:13,Comuna 1,4,4,2,3.4571232,-76.5492282
ASP-3WQ6DML5,Aspirator,TRUE,2021-01-18 14:37:48,Comuna 1,7,7,0,3.4588066,-76.5575131
ASP-2WRP24W3,Aspirator,TRUE,2021-01-18 14:51:36,Comuna 1,4,4,3,3.459982645,-76.56064008
ASP-HZSEDUEN,Aspirator,TRUE,2021-01-18 15:18:14,Comuna 1,4,4,1,3.4551496,-76.5682684
ASP-QUEZ5LU5,Aspirator,TRUE,2021-01-18 15:29:37,Comuna 1,8,6,1,3.4540688,-76.5629487
ASP-O4K94YY6,Aspirator,TRUE,2021-01-26 10:26:39,Comuna 1,4,4,3,3.4552465,-76.5785024
ASP-9HWWXDMC,Aspirator,TRUE,2021-01-26 12:32:17,Comuna 1,1,1,1,3.4541912,-76.5745823
ASP-0WQHS2L5,Aspirator,TRUE,2021-01-26 12:33:55,Comuna 1,10,10,10,3.4623021,-76.5879769
ASP-IREL246U,Aspirator,TRUE,2021-01-26 12:35:02,Comuna 1,38,15,14,3.4577464,-76.5831649
ASP-HZSEDUEN,Aspirator,TRUE,2021-01-26 12:36:48,Comuna 1,1,1,1,3.4551496,-76.5682684
ASP-LPH9SK1B,Aspirator,TRUE,2021-01-26 12:38:10,Comuna 1,2,2,1,3.4518034,-76.5661569
ASP-H65L3Q1M,Aspirator,TRUE,2021-01-26 12:39:09,Comuna 1,13,11,10,3.4522945,-76.5612814
ASP-FNIILA5P,Aspirator,TRUE,2021-01-26 12:41:58,Comuna 1,10,10,10,3.4525737,-76.564817
ASP-QUEZ5LU5,Aspirator,TRUE,2021-01-26 12:43:32,Comuna 1,14,10,10,3.4540688,-76.5629487
ASP-3WQ6DML5,Aspirator,TRUE,2021-01-26 12:45:43,Comuna 1,28,15,15,3.4588066,-76.5575131
ASP-2WRP24W3,Aspirator,TRUE,2021-01-26 12:47:01,Comuna 1,73,20,20,3.459982645,-76.56064008
ASP-AUTQH84S,Aspirator,TRUE,2021-01-26 12:53:50,Comuna 1,3,3,3,3.4571232,-76.5492282
ASP-0WQHS2L5,Aspirator,TRUE,2021-02-01 16:31:47,Comuna 1,3,3,1,3.4623021,-76.5879769
ASP-IREL246U,Aspirator,TRUE,2021-02-01 16:33:14,Comuna 1,5,5,4,3.4577464,-76.5831649
ASP-O4K94YY6,Aspirator,TRUE,2021-02-01 16:34:19,Comuna 1,1,1,1,3.4552465,-76.5785024
ASP-9HWWXDMC,Aspirator,TRUE,2021-02-01 16:35:29,Comuna 1,1,1,0,3.4541912,-76.5745823
ASP-HZSEDUEN,Aspirator,TRUE,2021-02-01 16:36:54,Comuna 1,2,2,1,3.4551496,-76.5682684
ASP-LPH9SK1B,Aspirator,TRUE,2021-02-01 16:39:56,Comuna 1,1,1,0,3.4518034,-76.5661569
ASP-H65L3Q1M,Aspirator,TRUE,2021-02-01 16:41:45,Comuna 1,6,6,2,3.4522945,-76.5612814
ASP-3WQ6DML5,Aspirator,TRUE,2021-02-01 16:44:11,Comuna 1,3,3,3,3.4588066,-76.5575131
ASP-2WRP24W3,Aspirator,TRUE,2021-02-01 16:45:14,Comuna 1,7,7,3,3.459982645,-76.56064008
ASP-FNIILA5P,Aspirator,TRUE,2021-02-01 16:47:55,Comuna 1,1,1,0,3.4525737,-76.564817
ASP-AUTQH84S,Aspirator,TRUE,2021-02-01 16:49:21,Comuna 1,5,5,5,3.4571232,-76.5492282
ASP-QUEZ5LU5,Aspirator,TRUE,2021-02-01 16:53:02,Comuna 1,9,9,7,3.4540688,-76.5629487
ASP-O4K94YY6,Aspirator,TRUE,2021-02-10 10:22:37,Comuna 1,0,,,3.4552465,-76.5785024
ASP-9HWWXDMC,Aspirator,TRUE,2021-02-10 10:23:05,Comuna 1,2,2,0,3.4541912,-76.5745823
ASP-IREL246U,Aspirator,TRUE,2021-02-10 10:37:25,Comuna 1,3,3,1,3.4577464,-76.5831649
ASP-0WQHS2L5,Aspirator,TRUE,2021-02-10 10:58:07,Comuna 1,1,1,0,3.4623021,-76.5879769
ASP-LPH9SK1B,Aspirator,FALSE,2021-02-10 11:24:40,Comuna 1,,,,3.4518034,-76.5661569
ASP-H65L3Q1M,Aspirator,TRUE,2021-02-10 11:53:07,Comuna 1,1,1,1,3.4522945,-76.5612814
ASP-FNIILA5P,Aspirator,FALSE,2021-02-10 12:11:36,Comuna 1,,,,3.4525737,-76.564817
ASP-QUEZ5LU5,Aspirator,FALSE,2021-02-10 12:32:19,Comuna 1,,,,3.4540688,-76.5629487
ASP-HZSEDUEN,Aspirator,TRUE,2021-02-10 12:45:49,Comuna 1,2,2,1,3.4551496,-76.5682684
ASP-2WRP24W3,Aspirator,TRUE,2021-02-10 12:58:26,Comuna 1,10,10,8,3.459982645,-76.56064008
ASP-3WQ6DML5,Aspirator,TRUE,2021-02-10 13:08:06,Comuna 1,3,3,3,3.4588066,-76.5575131
ASP-AUTQH84S,Aspirator,TRUE,2021-02-10 13:09:25,Comuna 1,1,1,0,3.4571232,-76.5492282
ASP-QUEZ5LU5,Aspirator,TRUE,2021-02-15 8:06:14,Comuna 1,8,8,8,3.4540688,-76.5629487
ASP-Z8FNR6R4,Aspirator,TRUE,2021-02-15 9:23:57,Comuna 1,1,1,0,3.4543091,-76.5500953
ASP-C5MTB3WE,Aspirator,TRUE,2021-02-15 10:13:18,Comuna 1,1,1,0,3.4538371,-76.5583726
ASP-2WRP24W3,Aspirator,TRUE,2021-02-15 10:25:27,Comuna 1,6,6,4,3.459982645,-76.56064008
ASP-O4K94YY6,Aspirator,TRUE,2021-02-15 10:26:39,Comuna 1,1,1,1,3.4552465,-76.5785024
ASP-3WQ6DML5,Aspirator,TRUE,2021-02-15 10:39:51,Comuna 1,1,1,1,3.4588066,-76.5575131
ASP-AUTQH84S,Aspirator,TRUE,2021-02-15 10:41:34,Comuna 1,2,2,2,3.4571232,-76.5492282
ASP-UXYNQLPX,Aspirator,FALSE,2021-02-15 11:05:48,Comuna 1,,,,3.4529984,-76.5652379
ASP-5BARXARR,Aspirator,TRUE,2021-02-15 11:26:23,Comuna 1,1,1,1,3.4535104,-76.568324
ASP-FNIILA5P,Aspirator,TRUE,2021-02-15 11:40:35,Comuna 1,1,1,1,3.4525737,-76.564817
ASP-SE34N6AD,Aspirator,TRUE,2021-02-15 12:22:32,Comuna 1,1,1,0,3.456269,-76.5812346
ASP-HZSEDUEN,Aspirator,TRUE,2021-02-15 12:27:17,Comuna 1,5,5,0,3.4551496,-76.5682684
ASP-9HWWXDMC,Aspirator,TRUE,2021-02-15 12:41:10,Comuna 1,2,2,2,3.4541912,-76.5745823
ASP-175TE36Q,Aspirator,TRUE,2021-02-15 13:36:44,Comuna 1,2,2,2,3.4607667,-76.5859264
ASP-IREL246U,Aspirator,TRUE,2021-02-15 13:52:24,Comuna 1,11,11,8,3.4577464,-76.5831649
ASP-0WQHS2L5,Aspirator,TRUE,2021-02-15 14:09:30,Comuna 1,1,1,1,3.4623021,-76.5879769
ASP-LPH9SK1B,Aspirator,TRUE,2021-02-15 14:57:18,Comuna 1,0,,,3.4518034,-76.5661569
ASP-H65L3Q1M,Aspirator,FALSE,2021-02-15 15:22:37,Comuna 1,,,,3.4522945,-76.5612814
ASP-8SD3DR92,Aspirator,FALSE,2021-02-15 15:28:20,Comuna 1,,,,3.4511729,-76.5645186
ASP-POOS2B9A,Aspirator,TRUE,2021-02-15 15:59:31,Comuna 1,1,1,0,3.4558842,-76.5593183
ASP-FNIILA5P,Aspirator,TRUE,2021-02-23 8:14:14,Comuna 1,1,1,0,3.4525737,-76.564817
ASP-QUEZ5LU5,Aspirator,TRUE,2021-02-23 8:34:18,Comuna 1,1,1,1,3.4540688,-76.5629487
ASP-O4K94YY6,Aspirator,TRUE,2021-02-23 9:00:00,Comuna 1,0,,,3.4552465,-76.5785024
ASP-9HWWXDMC,Aspirator,FALSE,2021-02-23 9:01:14,Comuna 1,,,,3.4541912,-76.5745823
ASP-IREL246U,Aspirator,TRUE,2021-02-23 9:18:52,Comuna 1,4,4,2,3.4577464,-76.5831649
ASP-0WQHS2L5,Aspirator,TRUE,2021-02-23 9:33:07,Comuna 1,0,,,3.4623021,-76.5879769
ASP-LPH9SK1B,Aspirator,TRUE,2021-02-23 9:51:17,Comuna 1,0,,,3.4518034,-76.5661569
ASP-H65L3Q1M,Aspirator,TRUE,2021-02-23 10:10:51,Comuna 1,4,4,0,3.4522945,-76.5612814
ASP-HZSEDUEN,Aspirator,TRUE,2021-02-23 10:31:01,Comuna 1,1,1,0,3.4551496,-76.5682684
ASP-2WRP24W3,Aspirator,TRUE,2021-02-23 10:52:19,Comuna 1,7,7,4,3.459982645,-76.56064008
ASP-3WQ6DML5,Aspirator,TRUE,2021-02-23 12:22:03,Comuna 1,2,2,1,3.4588066,-76.5575131
ASP-AUTQH84S,Aspirator,TRUE,2021-02-23 12:22:41,Comuna 1,6,6,4,3.4571232,-76.5492282
ASP-Z8FNR6R4,Aspirator,FALSE,2021-02-24 8:11:43,Comuna 1,,,,3.4543091,-76.5500953
ASP-C5MTB3WE,Aspirator,FALSE,2021-02-24 9:01:13,Comuna 1,,,,3.4538371,-76.5583726
ASP-POOS2B9A,Aspirator,TRUE,2021-02-24 9:02:19,Comuna 1,12,12,4,3.4558842,-76.5593183
ASP-175TE36Q,Aspirator,TRUE,2021-02-24 10:47:05,Comuna 1,4,4,1,3.4607667,-76.5859264
ASP-SE34N6AD,Aspirator,FALSE,2021-02-24 11:17:43,Comuna 1,,,,3.456269,-76.5812346
ASP-5BARXARR,Aspirator,TRUE,2021-02-24 11:35:40,Comuna 1,6,6,4,3.4535104,-76.568324
ASP-UXYNQLPX,Aspirator,FALSE,2021-02-24 11:43:02,Comuna 1,,,,3.4529984,-76.5652379
ASP-8SD3DR92,Aspirator,FALSE,2021-02-24 12:08:11,Comuna 1,,,,3.4511729,-76.5645186
ASP-AUTQH84S,Aspirator,FALSE,2021-03-03 8:45:35,Comuna 1,,,,3.4571232,-76.5492282
ASP-3WQ6DML5,Aspirator,TRUE,2021-03-03 9:00:43,Comuna 1,2,2,1,3.4588066,-76.5575131
ASP-POOS2B9A,Aspirator,TRUE,2021-03-03 9:18:46,Comuna 1,8,8,3,3.4558842,-76.5593183
ASP-QUEZ5LU5,Aspirator,TRUE,2021-03-03 9:33:15,Comuna 1,1,1,1,3.4540688,-76.5629487
ASP-C5MTB3WE,Aspirator,FALSE,2021-03-03 9:44:24,Comuna 1,,,,3.4538371,-76.5583726
ASP-Z8FNR6R4,Aspirator,FALSE,2021-03-03 9:56:08,Comuna 1,,,,3.4543091,-76.5500953
ASP-FNIILA5P,Aspirator,TRUE,2021-03-03 10:11:31,Comuna 1,1,1,1,3.4525737,-76.564817
ASP-5BARXARR,Aspirator,TRUE,2021-03-03 10:26:31,Comuna 1,1,1,1,3.4535104,-76.568324
ASP-UXYNQLPX,Aspirator,FALSE,2021-03-03 10:27:32,Comuna 1,,,,3.4529984,-76.5652379
ASP-9HWWXDMC,Aspirator,TRUE,2021-03-03 10:51:08,Comuna 1,3,3,3,3.4541912,-76.5745823
ASP-O4K94YY6,Aspirator,TRUE,2021-03-03 11:04:41,Comuna 1,3,3,3,3.4552465,-76.5785024
ASP-SE34N6AD,Aspirator,TRUE,2021-03-03 11:17:22,Comuna 1,1,1,1,3.456269,-76.5812346
ASP-IREL246U,Aspirator,FALSE,2021-03-03 11:49:52,Comuna 1,,,,3.4577464,-76.5831649
ASP-175TE36Q,Aspirator,TRUE,2021-03-03 12:02:11,Comuna 1,4,4,3,3.4607667,-76.5859264
ASP-0WQHS2L5,Aspirator,TRUE,2021-03-03 12:15:41,Comuna 1,5,5,5,3.4623021,-76.5879769
ASP-HZSEDUEN,Aspirator,TRUE,2021-03-03 12:34:36,Comuna 1,4,4,1,3.4551496,-76.5682684
ASP-LPH9SK1B,Aspirator,FALSE,2021-03-03 12:39:59,Comuna 1,,,,3.4518034,-76.5661569
ASP-8SD3DR92,Aspirator,TRUE,2021-03-03 12:48:31,Comuna 1,2,2,2,3.4511729,-76.5645186
ASP-H65L3Q1M,Aspirator,TRUE,2021-03-03 13:04:40,Comuna 1,3,3,0,3.4522945,-76.5612814
ASP-2WRP24W3,Aspirator,TRUE,2021-03-03 13:35:17,Comuna 1,12,12,8,3.459982645,-76.56064008
ASP-175TE36Q,Aspirator,TRUE,2021-03-10 9:11:10,Comuna 1,14,14,13,3.4607667,-76.5859264
ASP-IREL246U,Aspirator,TRUE,2021-03-10 9:31:22,Comuna 1,14,10,6,3.4577464,-76.5831649
ASP-0WQHS2L5,Aspirator,TRUE,2021-03-10 9:49:19,Comuna 1,10,10,10,3.4623021,-76.5879769
ASP-SE34N6AD,Aspirator,TRUE,2021-03-10 10:14:44,Comuna 1,2,2,0,3.456269,-76.5812346
ASP-9HWWXDMC,Aspirator,TRUE,2021-03-10 10:45:48,Comuna 1,1,1,1,3.4541912,-76.5745823
ASP-O4K94YY6,Aspirator,TRUE,2021-03-10 10:47:23,Comuna 1,0,,,3.4552465,-76.5785024
ASP-Z8FNR6R4,Aspirator,FALSE,2021-03-10 10:51:40,Comuna 1,,,,3.4543091,-76.5500953
ASP-FNIILA5P,Aspirator,TRUE,2021-03-10 10:52:12,Comuna 1,1,1,1,3.4525737,-76.564817
ASP-C5MTB3WE,Aspirator,TRUE,2021-03-10 10:53:27,Comuna 1,1,1,1,3.4538371,-76.5583726
ASP-UXYNQLPX,Aspirator,FALSE,2021-03-10 10:54:14,Comuna 1,,,,3.4529984,-76.5652379
ASP-QUEZ5LU5,Aspirator,FALSE,2021-03-10 10:55:17,Comuna 1,,,,3.4540688,-76.5629487
ASP-HZSEDUEN,Aspirator,FALSE,2021-03-10 11:39:35,Comuna 1,,,,3.4551496,-76.5682684
ASP-5BARXARR,Aspirator,FALSE,2021-03-10 11:40:07,Comuna 1,,,,3.4535104,-76.568324
ASP-LPH9SK1B,Aspirator,TRUE,2021-03-10 11:52:25,Comuna 1,21,12,9,3.4518034,-76.5661569
ASP-2WRP24W3,Aspirator,TRUE,2021-03-10 12:00:17,Comuna 1,2,2,0,3.459982645,-76.56064008
ASP-8SD3DR92,Aspirator,FALSE,2021-03-10 12:16:09,Comuna 1,,,,3.4511729,-76.5645186
ASP-H65L3Q1M,Aspirator,TRUE,2021-03-10 12:49:17,Comuna 1,0,,,3.4522945,-76.5612814
ASP-3WQ6DML5,Aspirator,TRUE,2021-03-10 12:56:28,Comuna 1,3,3,3,3.4588066,-76.5575131
ASP-POOS2B9A,Aspirator,TRUE,2021-03-10 13:19:46,Comuna 1,12,11,9,3.4558842,-76.5593183
ASP-AUTQH84S,Aspirator,FALSE,2021-03-10 13:40:52,Comuna 1,,,,3.4571232,-76.5492282
ASP-175TE36Q,Aspirator,TRUE,2021-03-18 9:34:01,Comuna 1,7,7,4,3.4607667,-76.5859264
ASP-IREL246U,Aspirator,TRUE,2021-03-18 9:57:54,Comuna 1,3,3,3,3.4577464,-76.5831649
ASP-0WQHS2L5,Aspirator,TRUE,2021-03-18 10:29:48,Comuna 1,14,14,14,3.4623021,-76.5879769
ASP-SE34N6AD,Aspirator,TRUE,2021-03-18 10:51:55,Comuna 1,10,10,7,3.456269,-76.5812346
ASP-O4K94YY6,Aspirator,TRUE,2021-03-18 11:09:41,Comuna 1,2,2,1,3.4552465,-76.5785024
ASP-9HWWXDMC,Aspirator,TRUE,2021-03-18 11:31:15,Comuna 1,5,5,5,3.4541912,-76.5745823
ASP-5BARXARR,Aspirator,TRUE,2021-03-18 11:54:47,Comuna 1,1,1,1,3.4535104,-76.568324
ASP-UXYNQLPX,Aspirator,TRUE,2021-03-18 12:48:09,Comuna 1,52,20,4,3.4529984,-76.5652379
ASP-QUEZ5LU5,Aspirator,TRUE,2021-03-18 13:06:10,Comuna 1,4,4,2,3.4540688,-76.5629487
ASP-C5MTB3WE,Aspirator,TRUE,2021-03-18 13:57:02,Comuna 1,12,12,11,3.4538371,-76.5583726
ASP-Z8FNR6R4,Aspirator,TRUE,2021-03-19 8:09:56,Comuna 1,5,5,0,3.4543091,-76.5500953
ASP-FNIILA5P,Aspirator,TRUE,2021-03-19 9:16:13,Comuna 1,15,15,6,3.4525737,-76.564817
